id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,average_bill,remaining_contract_months,service_failure_count,average_download_speed,average_upload_speed,download_over_limit,churn,total_average_speed,,,,Number of people left
989278,1,1,3.01,24,1.92,0,36.3,1.7,0,0,38,,,,
989311,1,0,3.01,12,0.93,0,43.2,1.7,0,0,44.9,,,,
989344,1,0,3.01,12,0.93,0,146.6,11.2,0,0,157.8,,,,
989361,1,0,3.01,22,0.9,0,10.4,0.3,0,0,10.7,,,,
989392,1,0,3.01,12,0.93,0,36.7,4.8,0,0,41.5,,,,
989397,1,0,3.01,12,0.93,0,69.1,5,0,0,74.1,,,,
989411,1,0,3.01,12,1.04,1,54.6,5.4,0,0,60,,,,
989420,1,0,3.01,12,0.93,0,162.6,9.9,0,0,172.5,,,,
989472,1,0,3.07,11,0,1,33.6,4.6,0,1,38.2,,,,
989482,1,0,3.01,12,0.93,0,51.3,7.9,0,0,59.2,,,,
989511,1,1,3.01,17,1.95,0,137.4,5.2,0,0,142.6,,,,
989537,1,0,2.26,11,0,0,34.5,1.7,0,1,36.2,,,,
989555,1,0,3.01,12,0.94,0,378.5,14.7,0,0,393.2,,,,
989561,1,0,3.01,12,0.93,0,14.9,0.8,0,0,15.7,,,,
989603,1,0,1.33,25,0,0,57.5,6.7,0,1,64.2,,,,
989624,1,0,0.48,10,0,0,5.3,0.4,0,1,5.7,,,,
989650,1,0,2.62,24,0,0,71.2,7.8,0,1,79,,,,
989651,1,0,3.01,12,0.93,0,17.9,2.8,0,0,20.7,,,,
989658,1,0,2.32,18,0,0,16.5,0.6,0,1,17.1,,,,
989659,1,0,0.56,8,0,0,21.3,0.7,0,1,22,,,,
989726,1,0,1.62,13,0,0,9.1,0.3,0,1,9.4,,,,
989750,1,0,3.01,12,0.93,0,16.7,0.8,0,0,17.5,,,,
989751,1,0,2.82,19,0,0,56,4.6,0,1,60.6,,,,
989785,1,0,1.15,9,0,0,19.1,1.4,0,1,20.5,,,,
989788,1,0,3.01,12,0.93,1,27.4,1.5,0,0,28.9,,,,
989802,1,0,0.4,13,0,0,1.6,0.1,0,1,1.7,,,,
989813,1,0,3.01,12,0.94,0,19.8,1.4,0,0,21.2,,,,
989935,0,0,1.26,60,0,0,128.7,10.6,0,1,139.3,,,,
989941,1,0,3.01,12,1.09,0,85.4,4.1,0,0,89.5,,,,
989973,1,0,1.09,19,0,0,49.6,1.7,0,1,51.3,,,,
990021,1,0,0.9,22,0,0,0.9,0,0,1,0.9,,,,
990028,1,1,3.01,17,0.51,0,4.3,0.3,0,0,4.6,,,,
990056,1,1,3.01,15,1.14,0,50.5,3.5,0,0,54,,,,
990099,1,0,3.01,12,0.93,0,40.2,1.2,0,0,41.4,,,,
990125,1,0,3.01,25,0.93,1,62.7,8.6,0,0,71.3,,,,
990194,1,0,3.01,21,1.88,1,22.3,1.5,0,0,23.8,,,,
990195,1,0,3.01,12,0.96,0,54.8,4.7,0,0,59.5,,,,
990199,1,1,3.01,50,1.89,0,69.1,20.9,0,0,90,,,,
990210,1,0,3.01,12,0.92,0,70.2,3.8,0,0,74,,,,
990211,1,0,1.39,9,0,0,37.5,2.3,0,1,39.8,,,,
990250,1,0,3.01,12,0.93,0,57,3.5,0,0,60.5,,,,
990257,1,0,0.86,26,0,1,48.5,1.9,0,1,50.4,,,,
990286,1,0,3.01,12,0.93,0,6.1,0.3,0,0,6.4,,,,
990295,0,0,0.99,13,0,0,129.1,7,0,1,136.1,,,,
990317,1,0,1.45,26,0,2,17.6,0.7,0,1,18.3,,,,
990368,1,0,1.64,24,0,0,34.2,2.6,0,1,36.8,,,,
990388,1,1,3.01,8,0.6,0,27.8,2.1,0,0,29.9,,,,
990432,1,0,3.01,22,0.91,2,20.7,1.4,0,0,22.1,,,,
990442,1,0,3.01,12,0.93,0,63.3,4.4,0,0,67.7,,,,
990468,1,0,0.45,10,0,0,11.8,1.2,0,1,13,,,,
990478,1,0,3.01,13,0.93,0,33.6,2.8,0,0,36.4,,,,
990481,1,0,1.15,15,0,0,47.9,5.2,0,1,53.1,,,,
990527,1,0,3.01,12,0.93,0,44,2.1,0,0,46.1,,,,
990573,1,1,3.01,26,0.94,1,48.1,4.1,0,0,52.2,,,,
990580,1,0,3,12,0.95,0,15.8,1.2,0,0,17,,,,
990581,1,0,1.97,13,0,0,17.7,4.6,0,1,22.3,,,,
990625,1,0,0.64,13,0,2,17,0.6,0,1,17.6,,,,
990633,1,1,3.04,15,0,0,56.5,10.6,0,1,67.1,,,,
990665,1,0,3,12,0.95,2,54.2,6.3,0,0,60.5,,,,
990677,1,0,3,12,0.93,0,14.3,0.8,0,0,15.1,,,,
990687,1,0,3,12,1.03,0,39.9,2.3,0,0,42.2,,,,
990774,1,0,1.98,13,0,0,0,0,0,1,0,,,,
990775,1,0,3,12,0.94,0,30.6,1.2,0,0,31.8,,,,
990782,1,0,1.98,25,0,1,151.6,18.4,0,1,170,,,,
990817,1,0,3,25,0.17,0,169.8,6.6,0,0,176.4,,,,
990866,1,1,3,12,0.93,0,3.1,0.2,0,0,3.3,,,,
990890,1,0,0.75,13,0,0,21.8,1.4,0,1,23.2,,,,
990894,1,0,2.1,23,0,1,21.4,1.2,0,1,22.6,,,,
990928,1,0,0.03,0,0,0,23,0.7,0,1,23.7,,,,
990951,1,0,3,12,0.95,0,9,1.1,0,0,10.1,,,,
990952,1,0,3,12,1.07,0,82.4,10.5,0,0,92.9,,,,
991045,1,1,3,32,0.92,0,150,9.2,0,0,159.2,,,,
991047,1,0,3,12,0.94,0,37,1.5,0,0,38.5,,,,
991091,1,0,3,12,0.93,1,8.2,0.6,0,0,8.8,,,,
991104,1,0,1.4,26,0,0,57.7,3.6,0,1,61.3,,,,
991127,1,0,3,12,0.93,0,26.1,1.8,0,0,27.9,,,,
991141,1,0,3,12,0.93,0,23.1,4.4,0,0,27.5,,,,
991156,1,1,3,37,0.55,0,30.2,4.2,0,0,34.4,,,,
991164,1,0,3,12,0.93,0,8,0.1,0,0,8.1,,,,
991180,1,0,3,20,0.94,0,20.1,4.3,0,0,24.4,,,,
991181,0,0,3,25,0.34,1,57.4,3.3,0,0,60.7,,,,
991191,1,1,0.73,23,0,0,20.7,1.6,0,1,22.3,,,,
991205,1,0,3,12,0.94,0,19.4,1.3,0,0,20.7,,,,
991211,1,0,3,12,0.93,0,13.5,1.2,0,0,14.7,,,,
991233,1,1,3,33,0.13,0,57.4,2,0,0,59.4,,,,
991253,0,0,0.33,21,0,0,29.2,3.7,0,1,32.9,,,,
991282,1,0,0.01,0,0,0,0,0,0,1,0,,,,
991306,1,0,3,12,0.94,0,59.4,11.3,0,0,70.7,,,,
991318,1,1,3,40,0.94,0,188.9,25.2,0,0,214.1,,,,
991325,1,0,0.34,3,0,0,43.4,5.5,0,1,48.9,,,,
991358,1,1,3,22,1.73,0,18.2,1.5,0,0,19.7,,,,
991360,1,0,0.73,30,0,1,47.3,3.3,0,1,50.6,,,,
991412,1,1,3,27,1.89,0,37.3,3.8,0,0,41.1,,,,
991427,1,1,3,27,1.88,0,105.4,6,0,0,111.4,,,,
991436,1,0,3,19,1.93,1,12.9,1.7,0,0,14.6,,,,
991481,1,0,3,12,0.95,0,70,6.2,0,0,76.2,,,,
991511,1,1,3,20,0.07,0,57.1,41.6,0,0,98.7,,,,
991515,1,0,2.06,11,0.7,0,38.2,1.3,0,1,39.5,,,,
991537,1,0,2.98,22,0,2,154.2,8.7,0,1,162.9,,,,
991568,1,0,3,20,0.94,0,11.3,2.6,0,0,13.9,,,,
991590,1,0,3,12,0.93,0,83.5,5.1,0,0,88.6,,,,
991591,1,0,3,12,0.93,0,17.4,1.2,0,0,18.6,,,,
991649,1,0,3,12,0.94,0,61.5,13,0,0,74.5,,,,
991657,1,0,3,12,0.94,0,10.2,0.7,0,0,10.9,,,,
991697,1,0,2.01,18,0,2,48,1.9,0,1,49.9,,,,
991728,1,0,3,12,0.94,0,100.4,9.3,0,0,109.7,,,,
991788,1,0,3,19,1.92,0,50,3.3,0,0,53.3,,,,
991795,1,0,3,12,0.94,0,7.9,0.7,0,0,8.6,,,,
991844,1,0,3,12,0.94,0,11.9,2.8,0,0,14.7,,,,
991851,1,0,3,12,0.95,1,51.8,3,0,0,54.8,,,,
991856,1,0,3,12,0.95,0,49.7,2.9,0,0,52.6,,,,
991894,0,0,1.13,20,0,0,5.1,0.4,0,1,5.5,,,,
991951,1,0,3,12,0.88,0,13.8,0.9,0,0,14.7,,,,
991976,1,0,3,12,0.94,0,150.9,24.2,0,0,175.1,,,,
991995,1,0,3,20,0.92,0,34.8,7.2,0,0,42,,,,
992009,1,0,3,12,0.94,0,80.9,8.9,0,0,89.8,,,,
992017,1,1,3,17,1.92,1,16.9,1.4,0,0,18.3,,,,
992023,1,1,3,15,1.16,0,18.6,1.2,0,0,19.8,,,,
992029,1,0,1.37,22,0,0,8.4,0.3,0,1,8.7,,,,
992042,1,0,3,12,0.94,0,23.9,2.1,0,0,26,,,,
992058,1,1,3.39,19,1.5,0,88.6,2.4,0,1,91,,,,
992078,1,0,3,12,0.94,0,10.1,0.3,0,0,10.4,,,,
992128,0,0,0.05,0,0,0,0,0,0,1,0,,,,
992147,1,0,3,12,0.94,0,63.5,6.1,0,0,69.6,,,,
992156,1,0,0.73,13,0,0,35.8,3.3,0,1,39.1,,,,
992217,1,0,1.6,10,0,0,1.8,0.2,0,1,2,,,,
992237,1,0,3,12,0.94,0,37.7,2.4,0,0,40.1,,,,
992263,1,1,3,22,1.92,0,22.5,1,0,0,23.5,,,,
992289,1,1,3,12,0.95,0,3.3,0.1,0,0,3.4,,,,
992303,1,0,3,12,0.94,3,32.4,5.7,0,0,38.1,,,,
992313,1,0,3,12,0.94,0,24.6,7.1,0,0,31.7,,,,
992324,0,0,3.55,20,0,0,8.9,1.3,0,1,10.2,,,,
992380,1,0,3,12,0.94,0,25.3,2.8,0,0,28.1,,,,
992414,1,0,3,12,0.94,0,104.6,4.5,0,0,109.1,,,,
992417,1,0,3,22,1.14,0,17.2,1.5,0,0,18.7,,,,
992434,1,0,2.92,26,0,0,67.2,2.8,0,1,70,,,,
992459,1,0,3.32,36,0,0,16.3,3.5,0,1,19.8,,,,
992481,1,0,0.59,22,0,0,44.4,2.4,0,1,46.8,,,,
992498,1,0,3,12,1.07,3,0.5,0.3,0,0,0.8,,,,
992499,1,0,1.98,13,0,0,48,3.5,0,1,51.5,,,,
992544,0,0,0.97,18,0,1,77.9,2.8,0,1,80.7,,,,
992645,1,1,3,20,0.07,0,160,12.7,0,0,172.7,,,,
992655,1,0,3,12,0.96,4,14.2,1.1,0,0,15.3,,,,
992665,1,0,2.99,28,0.95,0,132.9,8.7,0,0,141.6,,,,
992672,1,0,2.22,22,0,0,33.9,1.2,0,1,35.1,,,,
992674,1,1,2.99,43,1.89,0,25.3,1.1,0,0,26.4,,,,
992689,1,1,2.99,24,1.94,0,170.9,11.4,0,0,182.3,,,,
992712,1,0,2.99,12,0.94,0,28.2,3.8,0,0,32,,,,
992752,1,0,2.99,22,1.33,0,59.2,4.5,0,0,63.7,,,,
992753,1,0,2.99,12,0.94,0,7.9,0.6,0,0,8.5,,,,
992765,1,0,0.83,17,0,0,14.4,0.6,0,1,15,,,,
992844,1,0,1.99,13,0,0,24.9,1.1,0,1,26,,,,
992847,1,1,2.99,12,0.96,0,33.1,1.6,0,0,34.7,,,,
992850,1,1,1.9,5,0,0,23.9,1.9,0,1,25.8,,,,
992859,1,0,2.98,12,0,0,36.2,3,0,1,39.2,,,,
992867,1,0,2.99,25,0.07,0,50.6,2.6,0,0,53.2,,,,
992909,0,0,0.61,25,0,0,21.9,9.2,0,1,31.1,,,,
992919,1,0,0.1,0,0,0,22,1,0,1,23,,,,
992925,1,0,1.23,12,0,0,32.1,1.3,0,1,33.4,,,,
992926,1,0,0.9,17,0,0,45.8,2.4,0,1,48.2,,,,
992931,0,0,0.61,50,0,0,58.1,3.9,0,1,62,,,,
992948,1,1,2.68,22,0,0,59.8,4.9,0,1,64.7,,,,
992982,1,0,0.61,22,0,0,26.8,2.3,0,1,29.1,,,,
992991,1,0,2.99,12,0.95,1,56.8,2.5,0,0,59.3,,,,
993003,1,0,2.99,12,0.95,0,40.3,3.2,0,0,43.5,,,,
993074,0,0,0.17,25,0,0,61,3.2,0,1,64.2,,,,
993119,1,0,2.99,22,0.95,0,31.1,2.2,0,0,33.3,,,,
993122,1,0,1.58,32,0,0,18.9,2.6,0,1,21.5,,,,
993165,1,0,2.99,12,0.94,0,25.5,2.1,0,0,27.6,,,,
993210,1,0,2.99,11,0.94,0,51.8,2.6,0,0,54.4,,,,
993240,1,0,2.99,12,0.95,1,51.5,3.9,0,0,55.4,,,,
993272,1,1,2.99,25,0.93,0,132.3,6.3,0,0,138.6,,,,
993393,1,0,2.99,12,0.94,0,55,2.9,0,0,57.9,,,,
993414,1,0,2.99,12,0.94,1,81.3,5.2,0,0,86.5,,,,
993419,1,0,2.99,12,0.95,1,60.8,4.8,0,0,65.6,,,,
993439,1,0,2.99,12,0.94,0,28.5,8.5,0,0,37,,,,
993485,1,0,0.72,9,0,0,60.8,2.9,0,1,63.7,,,,
993570,1,0,0.59,24,0,0,7.5,1.7,0,1,9.2,,,,
993575,1,1,2.99,17,1.51,0,51.5,3.3,0,0,54.8,,,,
993602,1,1,2.99,28,1.37,1,149,8.2,0,0,157.2,,,,
993633,1,0,2.99,12,0.95,0,24.1,2.1,0,0,26.2,,,,
993654,1,0,2.99,20,1.76,0,11.3,0.5,0,0,11.8,,,,
993671,1,0,2.99,12,0.96,0,33,9.2,0,0,42.2,,,,
993677,1,0,2.99,22,0.7,3,180.3,9.9,0,0,190.2,,,,
993763,1,0,1.98,13,0,0,15.4,2.4,0,1,17.8,,,,
993888,1,1,2.99,21,0.35,0,111.3,14.6,0,0,125.9,,,,
993924,1,1,2.99,22,0.04,0,16.4,4.3,0,0,20.7,,,,
993944,1,0,1.49,13,0,0,8.8,0.7,0,1,9.5,,,,
993951,1,0,2.99,22,1.19,0,116.5,8,0,0,124.5,,,,
994070,0,0,1.57,24,0,0,13,1.3,0,1,14.3,,,,
994084,1,0,2.99,12,0.94,0,82.1,4.7,0,0,86.8,,,,
994123,0,0,0.1,31,0,0,72,2.2,0,1,74.2,,,,
994152,1,0,1.9,20,0,0,23.7,4.7,0,1,28.4,,,,
994196,1,0,1.51,28,0.48,0,152.8,7.7,0,1,160.5,,,,
994203,1,0,2.99,10,0.94,0,24,2.3,0,0,26.3,,,,
994265,1,0,2.99,12,0.94,1,85.4,4.9,0,0,90.3,,,,
994290,1,1,2.99,22,0.95,0,101.1,2.8,0,0,103.9,,,,
994332,1,1,2.99,19,1.92,0,15,1,0,0,16,,,,
994441,1,1,2.99,17,0,0,14.7,2.4,0,0,17.1,,,,
994518,1,0,2.99,12,0.95,1,11,1.3,0,0,12.3,,,,
994526,1,0,3.41,11,0.52,1,55.9,2.5,0,1,58.4,,,,
994611,1,0,2.99,12,0.95,0,72.4,3.7,0,0,76.1,,,,
994612,1,0,2.99,12,0.95,0,103.4,7.3,0,0,110.7,,,,
994645,1,0,2.99,12,0.95,0,43.2,3.9,0,0,47.1,,,,
994683,1,0,2.99,12,0.95,0,42.7,2.7,0,0,45.4,,,,
994710,1,0,2.99,30,1.31,0,232,12,0,0,244,,,,
994729,1,0,2.01,22,0,0,35.7,4.4,0,1,40.1,,,,
994740,1,0,2.72,19,0,0,8.6,1.4,0,1,10,,,,
994773,1,0,2.99,12,1.1,0,69.9,2.9,0,0,72.8,,,,
994795,1,0,1.93,13,0,0,1.8,0.4,0,1,2.2,,,,
994822,0,0,0.62,26,0,2,55.5,13.6,0,1,69.1,,,,
994879,1,0,0.11,0,0,0,14.2,1.2,0,1,15.4,,,,
994897,1,0,2.99,21,1.9,0,103.9,7.3,0,0,111.2,,,,
994908,1,0,2.24,29,0,0,74.9,7.9,0,1,82.8,,,,
994920,1,1,3.13,18,0,0,82.2,7.5,0,1,89.7,,,,
994952,1,0,0.71,10,0,0,43.7,3.7,0,1,47.4,,,,
994953,1,0,0.71,10,0,0,12.6,1.5,0,1,14.1,,,,
994963,1,0,1.05,17,0,1,91.7,22.1,0,1,113.8,,,,
994982,0,0,1.81,33,0,0,45.3,3.3,0,1,48.6,,,,
995046,1,0,3.83,12,0.1,0,123.3,3.5,0,1,126.8,,,,
995048,0,0,0.99,26,0,0,36.4,3.6,0,1,40,,,,
995122,1,0,2.99,12,0.95,0,13.1,1.2,0,0,14.3,,,,
995141,1,0,2.99,23,0.95,1,61.3,4.9,0,0,66.2,,,,
995147,1,0,2.99,12,0.95,0,90.7,6.7,0,0,97.4,,,,
995195,1,0,2.99,12,0.95,0,15.8,2.3,0,0,18.1,,,,
995218,1,0,2.29,13,0,0,93.6,22,0,1,115.6,,,,
995230,1,1,2.99,10,1.4,0,78.4,5.8,0,0,84.2,,,,
995282,1,0,0.58,13,0,0,29.6,1.1,0,1,30.7,,,,
995324,1,0,2.99,20,0.95,0,27.2,1,0,0,28.2,,,,
995343,1,0,3.57,12,0.36,0,15.2,1.9,0,1,17.1,,,,
995371,1,1,2.99,21,1.9,0,49,3.2,0,0,52.2,,,,
995380,1,1,3.64,15,1.3,0,41.8,1.8,0,1,43.6,,,,
995391,1,1,2.99,24,0.95,0,198.5,20.2,0,0,218.7,,,,
995411,0,0,0.58,26,0,0,49.6,3.4,0,1,53,,,,
995424,1,0,2.99,12,0.95,0,5.3,0.2,0,0,5.5,,,,
995475,1,0,2.17,25,0,0,91.1,11.3,0,1,102.4,,,,
995477,1,0,2.99,20,0.94,0,98.2,3.3,0,0,101.5,,,,
995509,1,0,0.41,12,0,0,49.1,4.1,0,1,53.2,,,,
995547,1,0,2.99,28,2.5,0,245.8,32.7,0,0,278.5,,,,
995568,1,0,2.99,12,0.96,0,68,8.8,0,0,76.8,,,,
995596,1,0,0.88,13,0,0,24.9,1.8,0,1,26.7,,,,
995607,1,0,2.99,12,1.02,0,70.2,3.5,0,0,73.7,,,,
995620,1,0,2.99,12,0.97,0,144.9,5.8,0,0,150.7,,,,
995666,1,1,0.95,13,0,0,42.4,4.1,0,1,46.5,,,,
995705,1,0,2.98,12,0.95,0,27.9,1.3,0,0,29.2,,,,
995717,1,0,0.69,13,0,0,27,1.2,0,1,28.2,,,,
995766,1,0,0.78,14,0,1,89.7,7.4,0,1,97.1,,,,
995788,1,0,3.5,11,0.45,0,37,3.9,0,1,40.9,,,,
995789,1,0,2.98,12,0.52,0,66,6,0,0,72,,,,
995801,1,0,2.98,12,0.95,0,28.2,2.8,0,0,31,,,,
995819,1,0,0.7,9,0,0,90.8,2.4,0,1,93.2,,,,
995866,1,1,2.98,10,1.29,0,8.2,0.4,0,0,8.6,,,,
995874,1,0,2.98,12,0.96,0,157.1,12,0,0,169.1,,,,
995881,1,0,2.98,12,0.95,1,13.2,1.4,0,0,14.6,,,,
995891,1,0,3.5,11,0.45,0,7.3,6.3,0,1,13.6,,,,
995927,1,1,2.01,22,0,0,26.1,2.6,0,1,28.7,,,,
995943,1,0,0.45,21,0,0,8.8,0.4,0,1,9.2,,,,
995993,1,1,1.79,31,0,0,94.5,3,0,1,97.5,,,,
995996,1,0,2.98,12,0.95,0,28.2,1.6,0,0,29.8,,,,
996160,1,0,2.68,24,0,0,0,0,0,1,0,,,,
996161,1,0,2.01,13,0,0,11.6,1,0,1,12.6,,,,
996211,1,1,2.98,40,0.94,0,236.6,25,0,0,261.6,,,,
996233,1,0,0.42,11,0,0,27.3,13.6,0,1,40.9,,,,
996255,1,0,2.98,22,1.16,0,84.7,4.2,0,0,88.9,,,,
996277,1,0,2.49,9,0,0,26.7,2.5,0,1,29.2,,,,
996297,1,1,2.98,19,1.75,0,9.7,3.9,0,0,13.6,,,,
996300,1,1,2.98,12,0.95,1,114.7,12,0,0,126.7,,,,
996347,1,1,1.52,13,0,0,16.5,1.1,0,1,17.6,,,,
996429,1,0,3.22,11,0.71,1,29,5,0,1,34,,,,
996433,0,0,0.13,11,0,5,34.8,3.4,0,1,38.2,,,,
996467,1,0,1.79,17,0,2,125.2,7.8,0,1,133,,,,
996488,1,1,2.98,17,1.94,0,20.9,2.1,0,0,23,,,,
996511,1,1,2.98,17,1.93,0,64.9,4.5,0,0,69.4,,,,
996524,1,0,2.98,20,0.97,0,24.1,2.4,0,0,26.5,,,,
996537,1,0,2.98,12,0.95,0,21.6,5.8,0,0,27.4,,,,
996557,1,0,2.59,20,0,1,41.6,1.9,0,1,43.5,,,,
996582,1,1,0.35,22,0,1,17.6,0.7,0,1,18.3,,,,
996588,1,0,1.52,57,0,4,159.2,5.4,0,1,164.6,,,,
996602,1,0,2.98,12,0.95,0,31.9,2.2,0,0,34.1,,,,
996613,1,0,0.27,20,0,7,30.5,1.6,0,1,32.1,,,,
996626,1,0,1.98,40,0,0,137.4,9.8,0,1,147.2,,,,
996652,1,0,3.61,12,0.33,0,51.3,3,0,1,54.3,,,,
996706,1,0,2.98,12,0.89,0,20.6,2.1,0,0,22.7,,,,
996711,1,0,0.45,10,0,0,42.5,1.8,0,1,44.3,,,,
996746,1,0,1.98,10,0,0,14,0.6,0,1,14.6,,,,
996852,1,0,2.98,12,0.95,0,18.8,4.4,0,0,23.2,,,,
996870,1,0,3.37,14,0,0,47.2,2.5,0,1,49.7,,,,
996876,1,0,2.03,13,0,0,14.3,0.7,0,1,15,,,,
996965,1,0,1.56,22,0,0,24.1,1.1,0,1,25.2,,,,
997011,0,0,2.67,21,0,0,99.9,8.2,0,1,108.1,,,,
997034,1,0,2.98,12,0.95,0,26.6,2.8,0,0,29.4,,,,
997046,1,0,2.07,23,0,0,3.7,0.3,0,1,4,,,,
997060,1,1,3.21,13,0.73,0,66.8,2.9,0,1,69.7,,,,
997063,1,0,2.98,12,0.95,0,9.8,2,0,0,11.8,,,,
997071,1,0,2,22,0,0,22.6,2.2,0,1,24.8,,,,
997096,1,0,1.52,11,0,0,0,0,0,1,0,,,,
997107,1,0,2.98,12,0.95,0,7.8,1.2,0,0,9,,,,
997117,1,0,1.98,13,0,0,17.1,1.3,0,1,18.4,,,,
997144,1,0,2.98,10,0.95,0,125.8,6.3,0,0,132.1,,,,
997151,1,0,2.98,12,0.97,0,26.9,1.4,0,0,28.3,,,,
997262,1,1,2.98,21,1.91,0,60.7,2.5,0,0,63.2,,,,
997287,1,0,2.98,12,0.95,0,74.7,4.2,0,0,78.9,,,,
997293,1,1,2.98,31,1.81,0,133.6,5,0,0,138.6,,,,
997297,1,1,2.98,12,0.97,0,110.1,6.8,0,0,116.9,,,,
997311,1,0,2.98,12,0.95,0,7.7,1.6,0,0,9.3,,,,
997331,1,0,2.98,19,1.93,1,23.7,1.5,0,0,25.2,,,,
997335,1,0,2.98,22,0.82,0,22.3,2.8,0,0,25.1,,,,
997386,1,0,2.98,12,0.95,0,46.1,2.6,0,0,48.7,,,,
997389,1,0,2.98,12,0.95,0,19.1,4.6,0,0,23.7,,,,
997422,1,0,2.98,12,0.95,2,33.7,2.2,0,0,35.9,,,,
997441,1,1,2.98,20,0,0,23,2.6,0,0,25.6,,,,
997444,1,1,2.98,21,0.92,0,190.6,11.5,0,0,202.1,,,,
997452,1,0,2.98,12,0.95,0,8.9,0.9,0,0,9.8,,,,
997489,1,0,2.98,12,0.95,0,50.5,3.1,0,0,53.6,,,,
997508,1,1,2.98,21,1.92,1,30.9,2.5,0,0,33.4,,,,
997523,0,0,1.54,32,0,2,134.9,11.5,0,1,146.4,,,,
997525,1,0,2.98,12,0.95,0,53.1,5.6,0,0,58.7,,,,
997552,1,0,1.44,17,0,3,4,1.7,0,1,5.7,,,,
997565,1,0,1.62,24,0,0,24.5,3.3,0,1,27.8,,,,
997610,1,0,2.98,12,0.95,0,33.5,1.7,0,0,35.2,,,,
997662,1,0,2.05,13,0,0,13.6,1.2,0,1,14.8,,,,
997668,1,0,2.98,12,0.97,0,20.2,1.6,0,0,21.8,,,,
997692,1,0,2.98,12,0.95,0,56.2,3.2,0,0,59.4,,,,
997695,1,0,2.98,12,0.96,0,61.9,8.4,0,0,70.3,,,,
997710,1,1,2.98,12,0.96,0,16,1,0,0,17,,,,
997716,1,0,2.98,12,0.95,0,17.8,1.3,0,0,19.1,,,,
997736,1,1,1.72,23,0,1,58.5,11.7,0,1,70.2,,,,
997796,1,0,2.98,12,0.96,0,96.2,5.1,0,0,101.3,,,,
997811,1,0,0.7,10,0,0,4.4,0.1,0,1,4.5,,,,
997817,1,1,2.98,24,0.96,3,59.6,3.8,0,0,63.4,,,,
997964,1,0,2.98,22,0.96,3,29.5,2.6,0,0,32.1,,,,
998007,1,0,0.47,12,0,1,5.6,0.5,0,1,6.1,,,,
998020,1,1,2.98,0,0,0,5.3,1,0,0,6.3,,,,
998025,1,0,2.98,20,0.96,0,34.9,4.2,0,0,39.1,,,,
998034,1,1,2.98,45,1.59,0,238.4,14.1,0,0,252.5,,,,
998049,1,0,2,21,0,0,80.2,9.1,0,1,89.3,,,,
998084,1,0,1.4,24,0,0,11.2,1.4,0,1,12.6,,,,
998097,0,0,0.95,16,0,0,32.9,1.5,0,1,34.4,,,,
998121,1,1,2.98,22,1.95,0,31,6.1,0,0,37.1,,,,
998147,1,1,2.98,40,0.92,0,131.5,44.5,0,0,176,,,,
998156,1,0,2.98,22,1.46,1,10.6,0.4,0,0,11,,,,
998212,1,0,2.98,11,1.08,0,22.2,3.7,0,0,25.9,,,,
998238,1,1,2.81,12,0,0,38.3,2.1,0,1,40.4,,,,
998253,1,0,2.98,12,0.96,1,70,3.1,0,0,73.1,,,,
998277,1,0,2.98,12,0.96,0,44.1,5.7,0,0,49.8,,,,
998294,1,0,2.98,12,0.97,0,33.6,4.7,0,0,38.3,,,,
998301,1,0,2.98,12,0.55,0,74.8,3.1,0,0,77.9,,,,
998311,1,0,2.98,12,1.05,1,12.1,0.7,0,0,12.8,,,,
998325,1,0,0.61,9,0,0,26,1.7,0,1,27.7,,,,
998330,1,0,1.96,15,0,0,98.1,8.8,0,1,106.9,,,,
998347,1,0,1.9,13,0,0,41.6,1.2,0,1,42.8,,,,
998368,1,0,1.97,25,0,0,35.4,1.7,0,1,37.1,,,,
998380,1,1,2.98,12,0.96,0,44,3.1,0,0,47.1,,,,
998414,1,0,2.98,12,0.96,0,71.1,5.4,0,0,76.5,,,,
998459,1,1,2.98,22,0.97,0,55.6,4.1,0,0,59.7,,,,
998500,1,0,1.7,21,0,0,18.7,1.2,0,1,19.9,,,,
998515,1,1,2.98,22,0.98,0,45.6,2.9,0,0,48.5,,,,
998541,1,0,1.98,13,0,5,39.2,4.2,0,1,43.4,,,,
998549,1,1,2.98,12,0.96,0,3.3,0.2,0,0,3.5,,,,
998557,1,0,2.98,20,0.97,0,127.6,7.9,0,0,135.5,,,,
998566,1,0,2.98,12,0.96,1,42.2,5.7,0,0,47.9,,,,
998593,1,1,2.98,15,1.3,0,13.3,1.2,0,0,14.5,,,,
998659,1,0,2.98,12,1,0,38.4,13.5,0,0,51.9,,,,
998671,1,0,2.98,12,0.96,0,25.3,0.9,0,0,26.2,,,,
998709,1,0,2.85,22,0,0,9.1,0.3,0,1,9.4,,,,
998725,1,0,2.98,12,0.96,0,25.5,1.4,0,0,26.9,,,,
998730,1,0,1.72,13,0,0,19.7,0.7,0,1,20.4,,,,
998773,1,0,0.95,9,0,0,40.1,1.9,0,1,42,,,,
998787,1,1,2.97,24,1.18,0,91.2,11.5,0,0,102.7,,,,
998852,1,0,0,0,0,0,0,0,0,1,0,,,,
998876,1,0,2.97,50,0,0,212.3,8.3,0,0,220.6,,,,
998887,1,0,1.04,13,0,0,26,1.8,0,1,27.8,,,,
998894,1,1,2.97,24,0.53,0,38.4,5.9,0,0,44.3,,,,
